Extra;Data;Especificação;Arrec. Total
9017;28/10/2024;PENSÃO ALIMENTÍCIA;254,16
9080;28/10/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;2.434,85
9003;28/10/2024;IRRF;2.034,79
9057;28/10/2024;PREVIDÊNCIA PRÓPRIA - FMS;8.342,04
9025;28/10/2024;CONTRIBUIÇÃO SINDICAL;176,30
9003;28/10/2024;IRRF;4.011,78
9057;28/10/2024;PREVIDÊNCIA PRÓPRIA - FMS;4.572,27
9025;28/10/2024;CONTRIBUIÇÃO SINDICAL;44,33
9003;28/10/2024;IRRF;449,39
9057;28/10/2024;PREVIDÊNCIA PRÓPRIA - FMS;920,16
9025;28/10/2024;CONTRIBUIÇÃO SINDICAL;74,36
9080;28/10/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;207,89
9003;28/10/2024;IRRF;305,52
9057;28/10/2024;PREVIDÊNCIA PRÓPRIA - FMS;1.548,40
9014;28/10/2024;INSS SAÚDE;3.662,69
9003;28/10/2024;IRRF;2.858,83
9014;28/10/2024;INSS SAÚDE;305,47
9003;28/10/2024;IRRF;42,36
9052;28/10/2024;EMPRESTIMO CONSIGNADO CEF;1.631,72
9046;28/10/2024;SINDICATO ACS;84,72
9080;28/10/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;376,95
9003;28/10/2024;IRRF;276,74
9057;28/10/2024;PREVIDÊNCIA PRÓPRIA - FMS;1.363,98
9014;28/10/2024;INSS SAÚDE;313,41
9003;28/10/2024;IRRF;52,09
9014;30/10/2024;INSS SAÚDE;2.460,80
9003;30/10/2024;IRRF;1.728,48
9003;30/10/2024;IRRF;610,96
9057;30/10/2024;PREVIDÊNCIA PRÓPRIA - FMS;1.667,61
9003;30/10/2024;IRRF;103,74
9057;30/10/2024;PREVIDÊNCIA PRÓPRIA - FMS;225,50
9003;08/11/2024;IRRF;171,61
9003;08/11/2024;IRRF;44,76
9003;19/11/2024;IRRF;5,35
9003;19/11/2024;IRRF;5,38
9003;21/11/2024;IRRF;45,49
9003;21/11/2024;IRRF;45,49
9003;21/11/2024;IRRF;45,49
9003;21/11/2024;IRRF;45,49
9003;21/11/2024;IRRF;11,32
9003;21/11/2024;IRRF;10,80
9003;05/12/2024;IRRF;12,42
9003;05/12/2024;IRRF;12,42
9003;05/12/2024;IRRF;22,50
9003;05/12/2024;IRRF;22,50
9003;09/12/2024;IRRF;88,11
9014;29/11/2024;INSS SAÚDE;6.595,68
9003;29/11/2024;IRRF;3.659,76
9052;29/11/2024;EMPRESTIMO CONSIGNADO CEF;1.052,79
9025;29/11/2024;CONTRIBUIÇÃO SINDICAL;76,16
9080;29/11/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;279,99
9003;29/11/2024;IRRF;604,09
9057;29/11/2024;PREVIDÊNCIA PRÓPRIA - FMS;2.644,27
9052;27/11/2024;EMPRESTIMO CONSIGNADO CEF;833,29
9025;27/11/2024;CONTRIBUIÇÃO SINDICAL;419,62
9046;27/11/2024;SINDICATO ACS;508,32
9017;27/11/2024;PENSÃO ALIMENTÍCIA;254,16
9080;27/11/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;3.001,01
9003;27/11/2024;IRRF;2.342,84
9057;27/11/2024;PREVIDÊNCIA PRÓPRIA - FMS;8.579,26
9025;27/11/2024;CONTRIBUIÇÃO SINDICAL;176,30
9080;27/11/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;453,59
9003;27/11/2024;IRRF;4.816,28
9057;27/11/2024;PREVIDÊNCIA PRÓPRIA - FMS;5.297,72
9025;27/11/2024;CONTRIBUIÇÃO SINDICAL;44,33
9003;27/11/2024;IRRF;449,39
9057;27/11/2024;PREVIDÊNCIA PRÓPRIA - FMS;920,16
9025;27/11/2024;CONTRIBUIÇÃO SINDICAL;74,36
9080;27/11/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;207,89
9003;27/11/2024;IRRF;305,52
9057;27/11/2024;PREVIDÊNCIA PRÓPRIA - FMS;1.548,40
9014;27/11/2024;INSS SAÚDE;3.662,69
9003;27/11/2024;IRRF;2.858,83
9014;27/11/2024;INSS SAÚDE;305,47
9003;27/11/2024;IRRF;42,36
9052;27/11/2024;EMPRESTIMO CONSIGNADO CEF;1.631,72
9046;27/11/2024;SINDICATO ACS;84,72
9080;27/11/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;376,95
9003;27/11/2024;IRRF;276,74
9057;27/11/2024;PREVIDÊNCIA PRÓPRIA - FMS;1.363,98
9014;28/11/2024;INSS SAÚDE;313,41
9003;28/11/2024;IRRF;52,09
9003;29/11/2024;IRRF;610,96
9057;29/11/2024;PREVIDÊNCIA PRÓPRIA - FMS;1.667,61
9014;29/11/2024;INSS SAÚDE;2.460,80
9003;29/11/2024;IRRF;1.728,48
9003;29/11/2024;IRRF;103,74
9057;29/11/2024;PREVIDÊNCIA PRÓPRIA - FMS;225,50
9003;10/12/2024;IRRF;50,16
9003;10/12/2024;IRRF;92,64
9003;10/12/2024;IRRF;72,16
9003;10/12/2024;IRRF;87,82
9003;10/12/2024;IRRF;203,82
9002;10/12/2024;ISSQN;203,82
9002;10/12/2024;ISSQN;203,82
9003;10/12/2024;IRRF;203,82
9003;10/12/2024;IRRF;85,11
9003;10/12/2024;IRRF;74,51
9003;10/12/2024;IRRF;77,46
9003;10/12/2024;IRRF;75,52
9003;10/12/2024;IRRF;64,69
9003;10/12/2024;IRRF;76,88
9003;10/12/2024;IRRF;86,34
9003;10/12/2024;IRRF;98,59
9003;09/12/2024;IRRF;12,42
9003;09/12/2024;IRRF;22,50
9003;11/12/2024;IRRF;18,28
9003;11/12/2024;IRRF;16,10
9003;11/12/2024;IRRF;15,11
9003;11/12/2024;IRRF;17,27
9003;11/12/2024;IRRF;16,09
9003;11/12/2024;IRRF;16,70
9003;11/12/2024;IRRF;18,01
9003;11/12/2024;IRRF;18,46
9003;11/12/2024;IRRF;15,84
9003;11/12/2024;IRRF;16,68
9003;11/12/2024;IRRF;18,24
9003;11/12/2024;IRRF;18,72
9003;11/12/2024;IRRF;18,12
9003;11/12/2024;IRRF;16,56
9003;11/12/2024;IRRF;15,60
9003;09/12/2024;IRRF;45,49
9003;09/12/2024;IRRF;109,32
9003;09/12/2024;IRRF;104,57
9003;13/12/2024;IRRF;28,88
9003;17/12/2024;IRRF;105,44
9003;17/12/2024;IRRF;168,34
9003;17/12/2024;IRRF;96,53
9003;17/12/2024;IRRF;151,35
9003;17/12/2024;IRRF;171,45
9003;17/12/2024;IRRF;229,12
9003;17/12/2024;IRRF;158,03
9003;17/12/2024;IRRF;141,39
9003;17/12/2024;IRRF;167,09
9003;17/12/2024;IRRF;349,20
9003;17/12/2024;IRRF;216,00
9003;17/12/2024;IRRF;995,88
9003;19/12/2024;IRRF;75,68
9003;19/12/2024;IRRF;37,80
9003;19/12/2024;IRRF;204,96
9003;19/12/2024;IRRF;81,48
9003;19/12/2024;IRRF;88,29
9003;09/12/2024;IRRF;89,87
9014;26/12/2024;INSS SAÚDE;5.675,96
9003;26/12/2024;IRRF;6.004,34
9052;26/12/2024;EMPRESTIMO CONSIGNADO CEF;1.052,79
9025;26/12/2024;CONTRIBUIÇÃO SINDICAL;76,16
9080;26/12/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;279,99
9003;26/12/2024;IRRF;1.446,53
9057;26/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;2.644,27
9052;26/12/2024;EMPRESTIMO CONSIGNADO CEF;833,29
9025;26/12/2024;CONTRIBUIÇÃO SINDICAL;419,62
9046;26/12/2024;SINDICATO ACS;508,32
9017;26/12/2024;PENSÃO ALIMENTÍCIA;254,16
9080;26/12/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;3.001,01
9003;26/12/2024;IRRF;18.521,54
9057;26/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;8.579,26
9025;26/12/2024;CONTRIBUIÇÃO SINDICAL;176,30
9080;26/12/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;453,59
9003;26/12/2024;IRRF;7.674,60
9057;26/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;5.297,72
9025;26/12/2024;CONTRIBUIÇÃO SINDICAL;44,33
9003;26/12/2024;IRRF;1.204,02
9057;26/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;920,16
9025;26/12/2024;CONTRIBUIÇÃO SINDICAL;74,36
9080;26/12/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;207,89
9003;26/12/2024;IRRF;1.038,57
9057;26/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;1.548,40
9014;26/12/2024;INSS SAÚDE;3.662,69
9003;26/12/2024;IRRF;2.858,83
9014;26/12/2024;INSS SAÚDE;305,47
9003;26/12/2024;IRRF;513,10
9052;26/12/2024;EMPRESTIMO CONSIGNADO CEF;1.631,72
9046;26/12/2024;SINDICATO ACS;84,72
9080;26/12/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;376,95
9003;26/12/2024;IRRF;2.863,19
9057;26/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;1.363,98
9014;26/12/2024;INSS SAÚDE;313,41
9003;26/12/2024;IRRF;52,09
9003;30/12/2024;IRRF;1.313,81
9057;30/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;1.667,61
9003;30/12/2024;IRRF;222,08
9057;30/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;225,50
9014;30/12/2024;INSS SAÚDE;2.460,80
9003;30/12/2024;IRRF;1.728,48
9003;16/12/2024;IRRF;604,09
9057;16/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;2.644,27
9003;16/12/2024;IRRF;276,74
9057;16/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;1.363,98
9003;16/12/2024;IRRF;2.364,44
9057;16/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;8.579,26
9003;16/12/2024;IRRF;4.258,29
9057;16/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;5.055,91
9003;16/12/2024;IRRF;449,39
9057;16/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;920,16
9003;16/12/2024;IRRF;305,52
9057;16/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;1.548,40
9003;30/12/2024;IRRF;2.422,61
9057;30/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;1.667,66
9003;30/12/2024;IRRF;376,70
9057;30/12/2024;PREVIDÊNCIA PRÓPRIA - FMS;225,51
9003;30/12/2024;IRRF;4.395,38
9014;30/12/2024;INSS SAÚDE;2.713,84
9003;30/12/2024;IRRF;203,82
9002;30/12/2024;ISSQN;203,82
9003;24/12/2024;IRRF;11,30
9003;24/12/2024;IRRF;10,32
9003;20/12/2024;IRRF;66,42
9003;10/12/2024;IRRF;96,55
;;;808.081,41
