Extra;Data;Especificação;Arrec. Total
9003;27/04/2023;IRRF;213,03
9057;27/04/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.184,82
9014;27/04/2023;INSS SAÚDE;595,98
9003;27/04/2023;IRRF;187,67
9025;29/05/2023;CONTRIBUIÇÃO SINDICAL;48,18
9003;29/05/2023;IRRF;323,49
9057;29/05/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.682,69
9057;29/05/2023;PREVIDÊNCIA PRÓPRIA - FMS;245,78
9014;29/05/2023;INSS SAÚDE;2.141,40
9003;29/05/2023;IRRF;2.233,91
9014;29/05/2023;INSS SAÚDE;2.674,60
9003;29/05/2023;IRRF;184,14
9052;29/05/2023;EMPRESTIMO CONSIGNADO CEF;349,35
9025;29/05/2023;CONTRIBUIÇÃO SINDICAL;387,06
9046;29/05/2023;SINDICATO ACS;475,20
9017;29/05/2023;PENSÃO ALIMENTÍCIA;234,36
9080;29/05/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;2.069,33
9003;29/05/2023;IRRF;1.398,48
9057;29/05/2023;PREVIDÊNCIA PRÓPRIA - FMS;7.539,84
9025;29/05/2023;CONTRIBUIÇÃO SINDICAL;145,16
9080;29/05/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;1.185,73
9003;29/05/2023;IRRF;5.731,13
9057;29/05/2023;PREVIDÊNCIA PRÓPRIA - FMS;2.947,58
9025;29/05/2023;CONTRIBUIÇÃO SINDICAL;35,76
9003;29/05/2023;IRRF;280,50
9057;29/05/2023;PREVIDÊNCIA PRÓPRIA - FMS;836,32
9025;29/05/2023;CONTRIBUIÇÃO SINDICAL;69,30
9003;29/05/2023;IRRF;258,30
9057;29/05/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.246,56
9014;29/05/2023;INSS SAÚDE;1.314,54
9003;29/05/2023;IRRF;2.474,82
9014;29/05/2023;INSS SAÚDE;283,21
9003;29/05/2023;IRRF;39,60
9052;29/05/2023;EMPRESTIMO CONSIGNADO CEF;1.093,98
9046;29/05/2023;SINDICATO ACS;79,20
9080;29/05/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;376,95
9003;29/05/2023;IRRF;147,58
9057;29/05/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.201,20
9014;30/05/2023;INSS SAÚDE;598,46
9003;30/05/2023;IRRF;106,75
9025;30/06/2023;CONTRIBUIÇÃO SINDICAL;48,18
9003;30/06/2023;IRRF;323,49
9057;30/06/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.682,69
9057;28/06/2023;PREVIDÊNCIA PRÓPRIA - FMS;245,78
9014;28/06/2023;INSS SAÚDE;2.141,40
9003;28/06/2023;IRRF;2.233,91
9014;28/06/2023;INSS SAÚDE;2.745,88
9003;28/06/2023;IRRF;184,14
9052;28/06/2023;EMPRESTIMO CONSIGNADO CEF;1.182,64
9025;28/06/2023;CONTRIBUIÇÃO SINDICAL;387,06
9046;28/06/2023;SINDICATO ACS;475,20
9017;28/06/2023;PENSÃO ALIMENTÍCIA;234,36
9080;28/06/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;2.069,33
9003;28/06/2023;IRRF;1.398,48
9057;28/06/2023;PREVIDÊNCIA PRÓPRIA - FMS;7.539,84
9025;28/06/2023;CONTRIBUIÇÃO SINDICAL;145,16
9080;28/06/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;253,25
9003;28/06/2023;IRRF;4.264,17
9057;28/06/2023;PREVIDÊNCIA PRÓPRIA - FMS;2.947,58
9025;28/06/2023;CONTRIBUIÇÃO SINDICAL;35,76
9003;28/06/2023;IRRF;280,50
9057;28/06/2023;PREVIDÊNCIA PRÓPRIA - FMS;836,32
9025;28/06/2023;CONTRIBUIÇÃO SINDICAL;69,30
9003;28/06/2023;IRRF;258,30
9057;28/06/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.246,56
9014;28/06/2023;INSS SAÚDE;1.314,54
9003;28/06/2023;IRRF;2.474,82
9014;28/06/2023;INSS SAÚDE;283,21
9003;28/06/2023;IRRF;39,60
9052;28/06/2023;EMPRESTIMO CONSIGNADO CEF;1.093,98
9046;28/06/2023;SINDICATO ACS;79,20
9080;28/06/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;376,95
9003;28/06/2023;IRRF;147,58
9057;28/06/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.201,20
9014;28/06/2023;INSS SAÚDE;598,46
9003;28/06/2023;IRRF;106,75
9014;28/07/2023;INSS SAÚDE;2.141,40
9003;28/07/2023;IRRF;2.233,91
9014;28/07/2023;INSS SAÚDE;2.745,88
9003;28/07/2023;IRRF;184,14
9025;28/07/2023;CONTRIBUIÇÃO SINDICAL;48,18
9003;28/07/2023;IRRF;323,49
9057;28/07/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.682,69
9057;28/07/2023;PREVIDÊNCIA PRÓPRIA - FMS;245,78
9052;27/07/2023;EMPRESTIMO CONSIGNADO CEF;1.182,64
9025;27/07/2023;CONTRIBUIÇÃO SINDICAL;387,06
9046;27/07/2023;SINDICATO ACS;475,20
9017;27/07/2023;PENSÃO ALIMENTÍCIA;234,36
9080;27/07/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;2.069,33
9003;27/07/2023;IRRF;1.398,48
9057;27/07/2023;PREVIDÊNCIA PRÓPRIA - FMS;7.539,84
9025;27/07/2023;CONTRIBUIÇÃO SINDICAL;145,16
9080;27/07/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;253,25
9003;27/07/2023;IRRF;4.264,17
9057;27/07/2023;PREVIDÊNCIA PRÓPRIA - FMS;2.947,58
9025;27/07/2023;CONTRIBUIÇÃO SINDICAL;35,76
9003;27/07/2023;IRRF;280,50
9057;27/07/2023;PREVIDÊNCIA PRÓPRIA - FMS;836,32
9025;27/07/2023;CONTRIBUIÇÃO SINDICAL;69,30
9003;27/07/2023;IRRF;258,30
9057;27/07/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.246,56
9014;27/07/2023;INSS SAÚDE;1.314,54
9003;27/07/2023;IRRF;2.474,82
9014;27/07/2023;INSS SAÚDE;283,21
9003;27/07/2023;IRRF;39,60
9014;27/07/2023;INSS SAÚDE;598,46
9003;27/07/2023;IRRF;106,75
9052;27/07/2023;EMPRESTIMO CONSIGNADO CEF;1.093,98
9046;27/07/2023;SINDICATO ACS;79,20
9080;27/07/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;376,95
9003;27/07/2023;IRRF;147,58
9057;27/07/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.201,20
9003;29/08/2023;IRRF;203,82
9002;29/08/2023;ISSQN;203,82
9003;29/08/2023;IRRF;203,82
9002;29/08/2023;ISSQN;203,82
9002;29/08/2023;ISSQN;203,82
9003;29/08/2023;IRRF;203,82
9002;29/08/2023;ISSQN;203,82
9003;29/08/2023;IRRF;203,82
9003;31/08/2023;IRRF;203,82
9002;31/08/2023;ISSQN;203,82
9003;29/08/2023;IRRF;203,82
9002;29/08/2023;ISSQN;203,82
9025;30/08/2023;CONTRIBUIÇÃO SINDICAL;48,18
9003;30/08/2023;IRRF;323,49
9057;30/08/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.682,69
9057;30/08/2023;PREVIDÊNCIA PRÓPRIA - FMS;245,78
9014;30/08/2023;INSS SAÚDE;2.141,40
9003;30/08/2023;IRRF;2.233,91
9014;30/08/2023;INSS SAÚDE;2.844,88
9003;30/08/2023;IRRF;184,14
9052;29/08/2023;EMPRESTIMO CONSIGNADO CEF;1.182,64
9025;29/08/2023;CONTRIBUIÇÃO SINDICAL;387,06
9046;29/08/2023;SINDICATO ACS;475,20
9017;29/08/2023;PENSÃO ALIMENTÍCIA;234,36
9080;29/08/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;1.335,26
9003;29/08/2023;IRRF;1.398,48
9057;29/08/2023;PREVIDÊNCIA PRÓPRIA - FMS;7.539,84
9025;29/08/2023;CONTRIBUIÇÃO SINDICAL;145,16
9080;29/08/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;253,25
9003;29/08/2023;IRRF;4.264,17
9057;29/08/2023;PREVIDÊNCIA PRÓPRIA - FMS;2.947,58
9025;29/08/2023;CONTRIBUIÇÃO SINDICAL;35,76
9003;29/08/2023;IRRF;280,50
9057;29/08/2023;PREVIDÊNCIA PRÓPRIA - FMS;836,32
9025;29/08/2023;CONTRIBUIÇÃO SINDICAL;69,30
9003;29/08/2023;IRRF;258,30
9057;29/08/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.246,56
9014;29/08/2023;INSS SAÚDE;1.314,54
9003;29/08/2023;IRRF;2.474,82
9014;29/08/2023;INSS SAÚDE;283,21
9003;29/08/2023;IRRF;39,60
9052;29/08/2023;EMPRESTIMO CONSIGNADO CEF;1.093,98
9046;29/08/2023;SINDICATO ACS;79,20
9080;29/08/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;376,95
9003;29/08/2023;IRRF;147,58
9057;29/08/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.201,20
9014;29/08/2023;INSS SAÚDE;598,46
9003;29/08/2023;IRRF;106,75
9003;19/09/2023;IRRF;9,62
9003;19/09/2023;IRRF;59,95
9003;25/09/2023;IRRF;11,28
9003;25/09/2023;IRRF;23,64
9003;25/09/2023;IRRF;21,96
9002;29/08/2023;ISSQN;203,82
9003;29/08/2023;IRRF;203,82
9002;29/08/2023;ISSQN;203,82
9003;29/08/2023;IRRF;203,82
9003;26/09/2023;IRRF;45,49
9003;26/09/2023;IRRF;45,49
9003;26/09/2023;IRRF;23,80
9003;26/09/2023;IRRF;21,79
9003;26/09/2023;IRRF;12,42
9003;29/09/2023;IRRF;59,96
9003;29/09/2023;IRRF;57,26
9002;29/09/2023;ISSQN;203,82
9003;29/09/2023;IRRF;203,82
9003;03/10/2023;IRRF;70,32
9003;03/10/2023;IRRF;22,52
9003;03/10/2023;IRRF;22,50
9003;03/10/2023;IRRF;22,49
9003;03/10/2023;IRRF;22,49
9025;29/09/2023;CONTRIBUIÇÃO SINDICAL;48,18
9003;29/09/2023;IRRF;323,49
9057;29/09/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.867,49
9052;28/09/2023;EMPRESTIMO CONSIGNADO CEF;1.182,64
9025;28/09/2023;CONTRIBUIÇÃO SINDICAL;387,06
9046;28/09/2023;SINDICATO ACS;475,20
9017;28/09/2023;PENSÃO ALIMENTÍCIA;234,36
9080;28/09/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;2.175,81
9003;28/09/2023;IRRF;1.398,48
9057;28/09/2023;PREVIDÊNCIA PRÓPRIA - FMS;7.539,84
9025;28/09/2023;CONTRIBUIÇÃO SINDICAL;145,16
9080;28/09/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;253,25
9003;28/09/2023;IRRF;4.264,17
9057;28/09/2023;PREVIDÊNCIA PRÓPRIA - FMS;2.947,58
9025;28/09/2023;CONTRIBUIÇÃO SINDICAL;35,76
9003;28/09/2023;IRRF;280,50
9057;28/09/2023;PREVIDÊNCIA PRÓPRIA - FMS;836,32
9025;28/09/2023;CONTRIBUIÇÃO SINDICAL;74,36
9003;28/09/2023;IRRF;308,84
9057;28/09/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.548,40
9014;28/09/2023;INSS SAÚDE;1.314,54
9003;28/09/2023;IRRF;2.474,82
9014;28/09/2023;INSS SAÚDE;283,21
9003;28/09/2023;IRRF;39,60
9052;28/09/2023;EMPRESTIMO CONSIGNADO CEF;1.365,17
9046;28/09/2023;SINDICATO ACS;79,20
9080;28/09/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;376,95
9003;28/09/2023;IRRF;147,58
9057;28/09/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.201,20
9014;28/09/2023;INSS SAÚDE;598,46
9003;28/09/2023;IRRF;106,75
9014;29/09/2023;INSS SAÚDE;4.910,12
9003;29/09/2023;IRRF;2.420,21
9003;26/09/2023;IRRF;12,42
9003;18/09/2023;IRRF;3.843,00
9003;18/09/2023;IRRF;4.199,68
9003;18/09/2023;IRRF;8.584,97
9003;03/10/2023;IRRF;56,90
9003;03/10/2023;IRRF;56,59
9003;10/10/2023;IRRF;46,92
9003;10/10/2023;IRRF;44,54
9003;31/10/2023;IRRF;21,74
9003;04/10/2023;IRRF;1.874,95
9057;04/10/2023;PREVIDÊNCIA PRÓPRIA - FMS;2.177,40
9003;04/10/2023;IRRF;2.121,83
9057;04/10/2023;PREVIDÊNCIA PRÓPRIA - FMS;2.097,19
9014;04/10/2023;INSS SAÚDE;2.976,62
9003;04/10/2023;IRRF;5.033,91
9003;03/11/2023;IRRF;66,92
9025;30/10/2023;CONTRIBUIÇÃO SINDICAL;48,18
9003;30/10/2023;IRRF;333,39
9057;30/10/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.714,44
9057;30/10/2023;PREVIDÊNCIA PRÓPRIA - FMS;184,80
9014;30/10/2023;INSS SAÚDE;2.141,40
9003;30/10/2023;IRRF;2.233,91
9014;30/10/2023;INSS SAÚDE;2.846,60
9003;30/10/2023;IRRF;186,30
9052;30/10/2023;EMPRESTIMO CONSIGNADO CEF;1.182,64
9025;30/10/2023;CONTRIBUIÇÃO SINDICAL;387,06
9046;30/10/2023;SINDICATO ACS;475,20
9017;30/10/2023;PENSÃO ALIMENTÍCIA;234,36
9080;30/10/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;2.175,81
9003;30/10/2023;IRRF;1.398,48
9057;30/10/2023;PREVIDÊNCIA PRÓPRIA - FMS;7.539,84
9025;30/10/2023;CONTRIBUIÇÃO SINDICAL;145,16
9080;30/10/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;253,25
9003;30/10/2023;IRRF;4.264,17
9057;30/10/2023;PREVIDÊNCIA PRÓPRIA - FMS;2.947,58
9025;30/10/2023;CONTRIBUIÇÃO SINDICAL;35,76
9003;30/10/2023;IRRF;280,50
9057;30/10/2023;PREVIDÊNCIA PRÓPRIA - FMS;836,32
9025;30/10/2023;CONTRIBUIÇÃO SINDICAL;74,36
9003;30/10/2023;IRRF;308,84
9057;30/10/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.548,40
9014;30/10/2023;INSS SAÚDE;1.314,54
9003;30/10/2023;IRRF;2.474,82
9014;30/10/2023;INSS SAÚDE;283,21
9003;30/10/2023;IRRF;39,60
9052;30/10/2023;EMPRESTIMO CONSIGNADO CEF;1.365,17
9046;30/10/2023;SINDICATO ACS;79,20
9080;30/10/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;376,95
9003;30/10/2023;IRRF;147,58
9057;30/10/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.201,20
9014;30/10/2023;INSS SAÚDE;598,46
9003;30/10/2023;IRRF;106,75
9003;03/11/2023;IRRF;65,21
9003;06/11/2023;IRRF;172,80
9002;06/11/2023;ISSQN;576,00
9003;28/11/2023;IRRF;25,88
9003;04/12/2023;IRRF;14,16
9003;04/12/2023;IRRF;18,65
9003;04/12/2023;IRRF;14,88
9003;04/12/2023;IRRF;19,27
9002;04/12/2023;ISSQN;203,82
9003;04/12/2023;IRRF;203,82
9002;04/12/2023;ISSQN;203,82
9003;04/12/2023;IRRF;203,82
9025;30/11/2023;CONTRIBUIÇÃO SINDICAL;48,18
9003;30/11/2023;IRRF;333,39
9057;30/11/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.714,44
9057;30/11/2023;PREVIDÊNCIA PRÓPRIA - FMS;184,80
9014;30/11/2023;INSS SAÚDE;2.141,40
9003;30/11/2023;IRRF;2.233,91
9014;30/11/2023;INSS SAÚDE;2.846,60
9003;30/11/2023;IRRF;186,30
9014;28/11/2023;INSS SAÚDE;1.314,54
9003;28/11/2023;IRRF;2.474,82
9014;28/11/2023;INSS SAÚDE;283,21
9003;28/11/2023;IRRF;39,60
9052;28/11/2023;EMPRESTIMO CONSIGNADO CEF;1.182,64
9025;28/11/2023;CONTRIBUIÇÃO SINDICAL;387,06
9046;28/11/2023;SINDICATO ACS;475,20
9017;28/11/2023;PENSÃO ALIMENTÍCIA;234,36
9080;28/11/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;2.175,81
9003;28/11/2023;IRRF;1.398,48
9057;28/11/2023;PREVIDÊNCIA PRÓPRIA - FMS;7.539,84
9025;28/11/2023;CONTRIBUIÇÃO SINDICAL;145,16
9080;28/11/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;253,25
9003;28/11/2023;IRRF;4.264,17
9057;28/11/2023;PREVIDÊNCIA PRÓPRIA - FMS;2.947,58
9025;28/11/2023;CONTRIBUIÇÃO SINDICAL;35,76
9003;28/11/2023;IRRF;420,65
9057;28/11/2023;PREVIDÊNCIA PRÓPRIA - FMS;621,88
9025;28/11/2023;CONTRIBUIÇÃO SINDICAL;74,36
9003;28/11/2023;IRRF;308,84
9057;28/11/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.548,40
9052;28/11/2023;EMPRESTIMO CONSIGNADO CEF;1.365,17
9046;28/11/2023;SINDICATO ACS;79,20
9080;28/11/2023;EMPRÉSTIMO CONSIGNADO BRADESCO;376,95
9003;28/11/2023;IRRF;147,58
9057;28/11/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.201,20
9014;28/11/2023;INSS SAÚDE;598,46
9003;28/11/2023;IRRF;106,75
9003;13/12/2023;IRRF;147,60
9057;07/11/2023;PREVIDÊNCIA PRÓPRIA - FMS;953,52
9003;07/11/2023;IRRF;417,10
9014;07/11/2023;INSS SAÚDE;1.289,25
9003;07/11/2023;IRRF;1.094,99
9057;07/11/2023;PREVIDÊNCIA PRÓPRIA - FMS;610,41
9003;07/11/2023;IRRF;335,30
9014;07/11/2023;INSS SAÚDE;349,40
9003;07/11/2023;IRRF;97,00
9057;07/11/2023;PREVIDÊNCIA PRÓPRIA - FMS;476,76
9003;07/11/2023;IRRF;101,81
9003;28/11/2023;IRRF;53,06
9057;28/11/2023;PREVIDÊNCIA PRÓPRIA - FMS;585,58
9003;22/12/2023;IRRF;45,49
9003;22/12/2023;IRRF;11,29
9003;22/12/2023;IRRF;45,49
9003;22/12/2023;IRRF;45,49
9003;06/12/2023;IRRF;417,10
9057;06/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;953,52
9003;06/12/2023;IRRF;437,11
9057;06/12/2023;PREVIDÊNCIA PRÓPRIA - FMS;1.087,17
9003;06/12/2023;IRRF;1.191,99
9014;06/12/2023;INSS SAÚDE;1.638,65
9025;28/12/2023;CONTRIBUIÇÃO SINDICAL;48,18
