Extra;Data;Especificação;Arrec. Total
9008;28/02/2024;EMPRESTIMO CONSIGNADO CEF;10.163,07
9011;28/02/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;2.777,60
9079;28/02/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;9.026,77
9009;28/02/2024;I.R.R.F;33.346,28
9055;28/02/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;39.433,93
9008;28/02/2024;EMPRESTIMO CONSIGNADO CEF;962,75
9011;28/02/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;36,53
9009;28/02/2024;I.R.R.F;797,28
9055;28/02/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;2.317,43
9008;28/02/2024;EMPRESTIMO CONSIGNADO CEF;2.100,50
9011;28/02/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;774,68
9079;28/02/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;4.574,45
9009;28/02/2024;I.R.R.F;8.647,66
9055;28/02/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;10.624,41
9005;28/02/2024;INSS (FUNDEB 60%);9.371,32
9009;28/02/2024;I.R.R.F;479,96
9005;28/02/2024;INSS (FUNDEB 60%);735,45
9009;28/02/2024;I.R.R.F;55,38
9005;28/02/2024;INSS (FUNDEB 60%);5.091,52
9009;28/02/2024;I.R.R.F;369,20
9011;28/02/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;393,23
9079;28/02/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;2.575,46
9056;28/02/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;8.852,16
9008;28/02/2024;EMPRESTIMO CONSIGNADO CEF;3.390,06
9009;28/02/2024;I.R.R.F;24,39
9005;28/02/2024;INSS (FUNDEB 60%);10.964,38
9009;14/03/2024;I.R.R.F;85,14
9009;14/03/2024;I.R.R.F;12,44
9009;13/03/2024;I.R.R.F;17,79
9009;13/03/2024;I.R.R.F;17,22
9009;13/03/2024;I.R.R.F;18,08
9009;15/03/2024;I.R.R.F;182,08
9009;21/03/2024;I.R.R.F;12,24
9009;21/03/2024;I.R.R.F;10,80
9009;21/03/2024;I.R.R.F;11,76
9009;21/03/2024;I.R.R.F;13,92
9009;21/03/2024;I.R.R.F;13,68
9009;21/03/2024;I.R.R.F;14,88
9009;21/03/2024;I.R.R.F;18,72
9009;27/03/2024;I.R.R.F;593,19
9028;28/03/2024;ISSQN;311,16
9009;28/03/2024;I.R.R.F;311,16
9008;27/03/2024;EMPRESTIMO CONSIGNADO CEF;11.004,07
9011;27/03/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;2.766,15
9079;27/03/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;9.026,77
9009;27/03/2024;I.R.R.F;33.031,37
9055;27/03/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;39.433,93
9008;27/03/2024;EMPRESTIMO CONSIGNADO CEF;962,75
9011;27/03/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;36,53
9009;27/03/2024;I.R.R.F;797,28
9055;27/03/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;2.317,43
9008;27/03/2024;EMPRESTIMO CONSIGNADO CEF;2.100,50
9011;27/03/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;774,68
9079;27/03/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;4.574,45
9009;27/03/2024;I.R.R.F;8.647,66
9055;27/03/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;10.624,41
9005;27/03/2024;INSS (FUNDEB 60%);9.559,84
9009;27/03/2024;I.R.R.F;950,33
9005;27/03/2024;INSS (FUNDEB 60%);735,45
9009;27/03/2024;I.R.R.F;55,38
9005;27/03/2024;INSS (FUNDEB 60%);5.091,52
9009;27/03/2024;I.R.R.F;369,20
9005;27/03/2024;INSS (FUNDEB 60%);105,90
9011;27/03/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;401,69
9079;27/03/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;2.575,46
9056;27/03/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;8.852,16
9008;27/03/2024;EMPRESTIMO CONSIGNADO CEF;3.390,06
9009;27/03/2024;I.R.R.F;24,39
9005;27/03/2024;INSS (FUNDEB 60%);13.186,98
9009;10/04/2024;I.R.R.F;163,20
9009;15/04/2024;I.R.R.F;51,95
9009;15/04/2024;I.R.R.F;10,99
9009;15/04/2024;I.R.R.F;180,85
9009;18/04/2024;I.R.R.F;11,84
9009;18/04/2024;I.R.R.F;209,08
9009;18/04/2024;I.R.R.F;210,28
9009;22/04/2024;I.R.R.F;77,72
9009;22/04/2024;I.R.R.F;73,00
9009;22/04/2024;I.R.R.F;90,89
9009;22/04/2024;I.R.R.F;88,10
9009;22/04/2024;I.R.R.F;93,29
9009;22/04/2024;I.R.R.F;80,92
9009;22/04/2024;I.R.R.F;28,55
9009;22/04/2024;I.R.R.F;92,21
9009;29/04/2024;I.R.R.F;593,19
9009;30/04/2024;I.R.R.F;311,16
9028;30/04/2024;ISSQN;311,16
9009;26/04/2024;I.R.R.F;120,01
9009;26/04/2024;I.R.R.F;120,70
9009;26/04/2024;I.R.R.F;120,13
9008;29/04/2024;EMPRESTIMO CONSIGNADO CEF;11.004,06
9011;29/04/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;2.776,70
9079;29/04/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;9.026,77
9009;29/04/2024;I.R.R.F;33.155,95
9055;29/04/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;39.507,69
9008;29/04/2024;EMPRESTIMO CONSIGNADO CEF;962,75
9011;29/04/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;36,53
9009;29/04/2024;I.R.R.F;797,28
9055;29/04/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;2.317,43
9008;29/04/2024;EMPRESTIMO CONSIGNADO CEF;2.100,50
9011;29/04/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;774,68
9079;29/04/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;4.574,45
9009;29/04/2024;I.R.R.F;8.647,66
9055;29/04/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;10.624,41
9005;29/04/2024;INSS (FUNDEB 60%);9.665,74
9009;29/04/2024;I.R.R.F;950,33
9005;29/04/2024;INSS (FUNDEB 60%);735,45
9009;29/04/2024;I.R.R.F;55,38
9005;29/04/2024;INSS (FUNDEB 60%);5.091,52
9009;29/04/2024;I.R.R.F;369,20
9005;29/04/2024;INSS (FUNDEB 60%);15.244,35
9011;29/04/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;385,45
9079;29/04/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;2.575,46
9056;29/04/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;8.624,83
9008;29/04/2024;EMPRESTIMO CONSIGNADO CEF;3.390,06
9009;29/04/2024;I.R.R.F;24,39
9009;09/05/2024;I.R.R.F;66,56
9009;09/05/2024;I.R.R.F;24,02
9009;10/05/2024;I.R.R.F;44,42
9009;10/05/2024;I.R.R.F;32,40
9009;10/05/2024;I.R.R.F;48,74
9009;09/05/2024;I.R.R.F;56,75
9009;09/05/2024;I.R.R.F;67,52
9009;09/05/2024;I.R.R.F;66,37
9009;09/05/2024;I.R.R.F;70,85
9009;09/05/2024;I.R.R.F;90,04
9009;09/05/2024;I.R.R.F;81,11
9009;16/05/2024;I.R.R.F;86,42
9009;16/05/2024;I.R.R.F;9,62
9009;16/05/2024;I.R.R.F;100,17
9009;16/05/2024;I.R.R.F;120,97
9009;16/05/2024;I.R.R.F;119,72
9009;16/05/2024;I.R.R.F;116,91
9009;20/05/2024;I.R.R.F;13,91
9009;20/05/2024;I.R.R.F;14,66
9009;20/05/2024;I.R.R.F;15,16
9009;20/05/2024;I.R.R.F;12,50
9009;20/05/2024;I.R.R.F;15,62
9009;20/05/2024;I.R.R.F;17,52
9009;20/05/2024;I.R.R.F;16,08
9009;28/05/2024;I.R.R.F;960,00
9028;31/05/2024;ISSQN;593,19
9009;31/05/2024;I.R.R.F;311,16
9028;31/05/2024;ISSQN;311,16
9008;28/05/2024;EMPRESTIMO CONSIGNADO CEF;12.123,32
9011;28/05/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;2.774,07
9079;28/05/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;9.026,77
9009;28/05/2024;I.R.R.F;33.155,95
9055;28/05/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;39.507,69
9008;28/05/2024;EMPRESTIMO CONSIGNADO CEF;962,75
9011;28/05/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;36,53
9009;28/05/2024;I.R.R.F;797,28
9055;28/05/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;2.317,43
9008;28/05/2024;EMPRESTIMO CONSIGNADO CEF;2.100,50
9011;28/05/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;774,68
9079;28/05/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;4.574,45
9009;28/05/2024;I.R.R.F;8.647,66
9055;28/05/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;10.624,41
9005;28/05/2024;INSS (FUNDEB 60%);9.665,74
9009;28/05/2024;I.R.R.F;950,33
9005;28/05/2024;INSS (FUNDEB 60%);735,45
9009;28/05/2024;I.R.R.F;55,38
9005;28/05/2024;INSS (FUNDEB 60%);5.091,52
9009;28/05/2024;I.R.R.F;369,20
9005;28/05/2024;INSS (FUNDEB 60%);15.244,35
9011;28/05/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;385,45
9079;28/05/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;2.575,46
9056;28/05/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;8.624,83
9008;28/05/2024;EMPRESTIMO CONSIGNADO CEF;3.390,05
9009;28/05/2024;I.R.R.F;24,39
9009;09/05/2024;I.R.R.F;53,15
9009;17/06/2024;I.R.R.F;108,43
9009;17/06/2024;I.R.R.F;108,08
9009;17/06/2024;I.R.R.F;108,49
9009;17/06/2024;I.R.R.F;50,89
9009;18/06/2024;I.R.R.F;10,46
9009;19/06/2024;I.R.R.F;15,00
9009;19/06/2024;I.R.R.F;15,60
9009;19/06/2024;I.R.R.F;18,01
9009;19/06/2024;I.R.R.F;15,12
9009;19/06/2024;I.R.R.F;14,88
9009;19/06/2024;I.R.R.F;12,72
9009;19/06/2024;I.R.R.F;14,64
9009;28/06/2024;I.R.R.F;593,19
9005;26/06/2024;INSS (FUNDEB 60%);101,01
9005;26/06/2024;INSS (FUNDEB 60%);9.665,74
9009;26/06/2024;I.R.R.F;950,33
9005;26/06/2024;INSS (FUNDEB 60%);735,45
9009;26/06/2024;I.R.R.F;55,38
9005;26/06/2024;INSS (FUNDEB 60%);4.846,37
9009;26/06/2024;I.R.R.F;350,74
9008;26/06/2024;EMPRESTIMO CONSIGNADO CEF;13.688,13
9011;26/06/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;2.774,07
9079;26/06/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;7.461,95
9009;26/06/2024;I.R.R.F;33.155,95
9055;26/06/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;39.507,69
9008;26/06/2024;EMPRESTIMO CONSIGNADO CEF;962,75
9011;26/06/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;36,53
9009;26/06/2024;I.R.R.F;797,28
9055;26/06/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;2.317,43
9008;26/06/2024;EMPRESTIMO CONSIGNADO CEF;2.100,50
9011;26/06/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;774,68
9079;26/06/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;4.574,45
9009;26/06/2024;I.R.R.F;8.647,66
9055;26/06/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;10.624,41
9005;28/06/2024;INSS (FUNDEB 60%);15.170,22
9011;28/06/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;16,24
9079;28/06/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;335,43
9056;28/06/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;909,32
9008;28/06/2024;EMPRESTIMO CONSIGNADO CEF;2.064,91
9011;28/06/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;263,31
9079;28/06/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;2.513,98
9009;28/06/2024;I.R.R.F;24,39
9056;28/06/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;6.103,98
9008;28/06/2024;EMPRESTIMO CONSIGNADO CEF;393,58
9011;28/06/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;48,72
9056;28/06/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;681,99
9008;28/06/2024;EMPRESTIMO CONSIGNADO CEF;353,49
9011;28/06/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;57,18
9056;28/06/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;929,54
9009;16/07/2024;I.R.R.F;7,32
9009;16/07/2024;I.R.R.F;81,03
9028;31/07/2024;ISSQN;593,19
9009;31/07/2024;I.R.R.F;311,16
9028;31/07/2024;ISSQN;311,16
9008;30/07/2024;EMPRESTIMO CONSIGNADO CEF;14.199,73
9011;30/07/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;2.529,26
9079;30/07/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;7.461,95
9009;30/07/2024;I.R.R.F;63.278,64
9055;30/07/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;35.951,72
9008;30/07/2024;EMPRESTIMO CONSIGNADO CEF;962,75
9011;30/07/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;34,24
9009;30/07/2024;I.R.R.F;2.264,77
9055;30/07/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;2.157,09
9008;30/07/2024;EMPRESTIMO CONSIGNADO CEF;2.423,27
9011;30/07/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;724,30
9079;30/07/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;5.278,98
9009;30/07/2024;I.R.R.F;17.293,50
9055;30/07/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;9.918,98
9005;30/07/2024;INSS (FUNDEB 60%);9.665,74
9009;30/07/2024;I.R.R.F;591,53
9005;30/07/2024;INSS (FUNDEB 60%);735,45
9009;30/07/2024;I.R.R.F;13,98
9005;30/07/2024;INSS (FUNDEB 60%);4.846,37
9009;30/07/2024;I.R.R.F;88,54
9011;30/07/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;385,45
9079;30/07/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;2.594,92
9056;30/07/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;8.624,83
9008;30/07/2024;EMPRESTIMO CONSIGNADO CEF;2.811,98
9009;30/07/2024;I.R.R.F;132,09
9005;30/07/2024;INSS (FUNDEB 60%);15.900,79
9009;30/07/2024;I.R.R.F;14,70
9008;30/07/2024;EMPRESTIMO CONSIGNADO CEF;1.023,83
9011;30/07/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;31,46
9009;30/07/2024;I.R.R.F;55,36
9055;30/07/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;894,06
9009;11/07/2024;I.R.R.F;3.068,86
9009;11/07/2024;I.R.R.F;22,67
9009;11/07/2024;I.R.R.F;693,12
9009;19/08/2024;I.R.R.F;61,42
9009;19/08/2024;I.R.R.F;86,13
9009;19/08/2024;I.R.R.F;122,85
9009;19/08/2024;I.R.R.F;119,57
9009;21/08/2024;I.R.R.F;15,85
9009;21/08/2024;I.R.R.F;15,75
9009;21/08/2024;I.R.R.F;13,20
9009;21/08/2024;I.R.R.F;15,36
9009;21/08/2024;I.R.R.F;15,11
9009;21/08/2024;I.R.R.F;18,01
9009;21/08/2024;I.R.R.F;15,60
9009;30/08/2024;I.R.R.F;311,16
9028;30/08/2024;ISSQN;311,16
9028;30/08/2024;ISSQN;593,19
9005;29/08/2024;INSS (FUNDEB 60%);16.147,74
9009;29/08/2024;I.R.R.F;14,70
9011;29/08/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;385,45
9056;29/08/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;8.661,96
9008;29/08/2024;EMPRESTIMO CONSIGNADO CEF;2.811,98
9079;29/08/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;2.281,97
9009;29/08/2024;I.R.R.F;10,59
9011;29/08/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;34,55
9009;29/08/2024;I.R.R.F;246,93
9055;29/08/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;1.085,77
9008;29/08/2024;EMPRESTIMO CONSIGNADO CEF;14.199,73
9011;29/08/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;2.624,00
9079;29/08/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;7.461,95
9009;29/08/2024;I.R.R.F;31.402,42
9055;29/08/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;37.425,13
9008;29/08/2024;EMPRESTIMO CONSIGNADO CEF;962,75
9011;29/08/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;36,53
9009;29/08/2024;I.R.R.F;739,46
9055;29/08/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;2.317,43
9008;29/08/2024;EMPRESTIMO CONSIGNADO CEF;2.423,27
9011;29/08/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;774,68
9079;29/08/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;5.278,98
9009;29/08/2024;I.R.R.F;8.526,22
9055;29/08/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;10.624,41
9005;29/08/2024;INSS (FUNDEB 60%);9.665,74
9009;29/08/2024;I.R.R.F;591,53
9005;29/08/2024;INSS (FUNDEB 60%);735,45
9009;29/08/2024;I.R.R.F;13,98
9005;29/08/2024;INSS (FUNDEB 60%);4.846,37
9009;29/08/2024;I.R.R.F;88,54
9009;19/09/2024;I.R.R.F;56,68
9009;20/09/2024;I.R.R.F;120,06
9009;20/09/2024;I.R.R.F;144,18
9009;20/09/2024;I.R.R.F;122,55
9009;20/09/2024;I.R.R.F;15,80
9009;20/09/2024;I.R.R.F;13,37
9028;30/09/2024;ISSQN;593,19
9009;01/10/2024;I.R.R.F;311,16
9028;01/10/2024;ISSQN;311,16
9005;30/09/2024;INSS (FUNDEB 60%);9.665,74
9009;30/09/2024;I.R.R.F;591,53
9005;30/09/2024;INSS (FUNDEB 60%);735,45
9009;30/09/2024;I.R.R.F;13,98
9005;30/09/2024;INSS (FUNDEB 60%);4.846,37
9009;30/09/2024;I.R.R.F;88,54
9008;30/09/2024;EMPRESTIMO CONSIGNADO CEF;15.551,90
9011;30/09/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;2.624,00
9079;30/09/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;7.461,95
9009;30/09/2024;I.R.R.F;31.402,42
9055;30/09/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;37.425,13
9008;30/09/2024;EMPRESTIMO CONSIGNADO CEF;962,75
9011;30/09/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;36,53
9009;30/09/2024;I.R.R.F;739,46
9055;30/09/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;2.317,43
9008;30/09/2024;EMPRESTIMO CONSIGNADO CEF;2.423,27
9011;30/09/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;774,68
9079;30/09/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;5.278,98
9009;30/09/2024;I.R.R.F;8.526,22
9055;30/09/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;10.624,41
9005;30/09/2024;INSS (FUNDEB 60%);16.253,64
9009;30/09/2024;I.R.R.F;14,70
9011;30/09/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;385,45
9079;30/09/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;3.040,39
9056;30/09/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;8.661,96
9008;30/09/2024;EMPRESTIMO CONSIGNADO CEF;3.380,58
9009;30/09/2024;I.R.R.F;10,59
9009;15/10/2024;I.R.R.F;54,36
9009;16/10/2024;I.R.R.F;5,00
9009;16/10/2024;I.R.R.F;181,01
9009;16/10/2024;I.R.R.F;124,82
9009;16/10/2024;I.R.R.F;121,07
9009;16/10/2024;I.R.R.F;121,19
9009;22/10/2024;I.R.R.F;16,36
9009;22/10/2024;I.R.R.F;16,14
9009;22/10/2024;I.R.R.F;14,16
9009;22/10/2024;I.R.R.F;13,85
9009;22/10/2024;I.R.R.F;15,72
9009;22/10/2024;I.R.R.F;15,46
9009;22/10/2024;I.R.R.F;18,39
9009;22/10/2024;I.R.R.F;15,98
9028;31/10/2024;ISSQN;593,19
9009;31/10/2024;I.R.R.F;311,16
9028;31/10/2024;ISSQN;311,16
9005;31/10/2024;INSS (FUNDEB 60%);126,01
9005;31/10/2024;INSS (FUNDEB 60%);9.420,59
9009;31/10/2024;I.R.R.F;586,87
9005;31/10/2024;INSS (FUNDEB 60%);735,45
9009;31/10/2024;I.R.R.F;13,98
9005;31/10/2024;INSS (FUNDEB 60%);4.846,37
9009;31/10/2024;I.R.R.F;88,54
9008;31/10/2024;EMPRESTIMO CONSIGNADO CEF;15.551,90
9011;31/10/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;2.624,00
9079;31/10/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;6.843,83
9009;31/10/2024;I.R.R.F;31.402,42
9055;31/10/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;37.425,13
9008;31/10/2024;EMPRESTIMO CONSIGNADO CEF;962,75
9011;31/10/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;36,53
9009;31/10/2024;I.R.R.F;739,46
9055;31/10/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;2.317,43
9008;31/10/2024;EMPRESTIMO CONSIGNADO CEF;2.423,27
9011;31/10/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;774,68
9079;31/10/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;5.278,98
9009;31/10/2024;I.R.R.F;8.526,22
9055;31/10/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 60%;10.624,41
9011;30/10/2024;CONTRIBUIÇÃO SINDICAL - FUNDEB;385,45
9079;30/10/2024;EMPRÉSTIMO CONSIGNADO BRADESCO;3.108,31
9056;30/10/2024;PREVIDÊNCIA PRÓPRIA - FUNDEB 40%;8.661,96
9008;30/10/2024;EMPRESTIMO CONSIGNADO CEF;4.331,53
9009;30/10/2024;I.R.R.F;10,59
9005;30/10/2024;INSS (FUNDEB 60%);16.359,54
9009;30/10/2024;I.R.R.F;14,70
9009;14/11/2024;I.R.R.F;162,43
9009;14/11/2024;I.R.R.F;137,27
9009;14/11/2024;I.R.R.F;120,40
9009;14/11/2024;I.R.R.F;135,75
9009;21/11/2024;I.R.R.F;16,56
9009;21/11/2024;I.R.R.F;16,69
9009;21/11/2024;I.R.R.F;17,40
9009;21/11/2024;I.R.R.F;13,92
9009;21/11/2024;I.R.R.F;16,20
9009;21/11/2024;I.R.R.F;15,84
9009;21/11/2024;I.R.R.F;15,60
9009;21/11/2024;I.R.R.F;18,46
9009;21/11/2024;I.R.R.F;16,08
9009;26/11/2024;I.R.R.F;20,96
9009;29/11/2024;I.R.R.F;311,16
9028;29/11/2024;ISSQN;311,16
9028;29/11/2024;ISSQN;593,19
