Extra;Data;Especificação;Arrec. Total
9099;29/03/2024;DESPESA A REGULARIZAR;21.900,00
9101;13/05/2024;IRRF FMC;86,60
9099;13/05/2024;DESPESA A REGULARIZAR;7.217,00
9099;06/08/2024;DESPESA A REGULARIZAR;500,00
9099;27/11/2024;DESPESA A REGULARIZAR;-500,00
;;;29.203,60
