Extra;Data;Especificação;Arrec. Total
9087;27/08/2025;EMPRESTIMO CONSIGNADO BRADESCO;349,93
9058;27/08/2025;PREVIDÊNCIA PRÓPRIA - FMAS;488,80
9018;27/08/2025;INSS;651,22
9033;27/08/2025;IRRF;558,13
9018;27/08/2025;INSS;602,75
9107;29/08/2025;IRRF - PESSOA JURÍDICA;219,32
9107;15/09/2025;IRRF - PESSOA JURÍDICA;17,69
9107;19/09/2025;IRRF - PESSOA JURÍDICA;44,88
9107;19/09/2025;IRRF - PESSOA JURÍDICA;45,82
9107;24/09/2025;IRRF - PESSOA JURÍDICA;5,05
9107;24/09/2025;IRRF - PESSOA JURÍDICA;4,56
9034;30/09/2025;ISS;219,32
9034;29/09/2025;ISS;89,00
9018;25/09/2025;INSS;945,30
9018;25/09/2025;INSS;569,25
9027;25/09/2025;CONTRIBUIÇÃO SINDICAL;34,92
9087;25/09/2025;EMPRESTIMO CONSIGNADO BRADESCO;349,93
9058;25/09/2025;PREVIDÊNCIA PRÓPRIA - FMAS;488,80
9018;25/09/2025;INSS;651,22
9033;25/09/2025;IRRF;558,13
9018;25/09/2025;INSS;602,75
9033;19/09/2025;IRRF;360,00
9033;19/09/2025;IRRF;360,00
9033;19/09/2025;IRRF;235,20
9033;30/09/2025;IRRF;377,28
9033;30/09/2025;IRRF;333,12
9033;16/09/2025;IRRF;433,92
9033;16/09/2025;IRRF;430,08
9033;16/09/2025;IRRF;375,36
9033;16/09/2025;IRRF;358,08
9033;16/09/2025;IRRF;429,60
9033;16/09/2025;IRRF;467,52
9033;16/09/2025;IRRF;415,10
9107;07/10/2025;IRRF - PESSOA JURÍDICA;350,40
9107;07/10/2025;IRRF - PESSOA JURÍDICA;710,40
9107;07/10/2025;IRRF - PESSOA JURÍDICA;417,60
9107;07/10/2025;IRRF - PESSOA JURÍDICA;604,80
9107;07/10/2025;IRRF - PESSOA JURÍDICA;379,20
9107;07/10/2025;IRRF - PESSOA JURÍDICA;441,60
9107;07/10/2025;IRRF - PESSOA JURÍDICA;331,20
9107;07/10/2025;IRRF - PESSOA JURÍDICA;412,80
9107;07/10/2025;IRRF - PESSOA JURÍDICA;292,80
9107;17/10/2025;IRRF - PESSOA JURÍDICA;45,87
9107;17/10/2025;IRRF - PESSOA JURÍDICA;45,03
9107;20/10/2025;IRRF - PESSOA JURÍDICA;21,93
9107;21/10/2025;IRRF - PESSOA JURÍDICA;4,57
9107;21/10/2025;IRRF - PESSOA JURÍDICA;5,28
9033;23/10/2025;IRRF;191,52
9033;23/10/2025;IRRF;161,28
9034;30/10/2025;ISS;219,32
9034;29/10/2025;ISS;89,00
9018;28/10/2025;INSS;945,30
9018;28/10/2025;INSS;569,25
9027;28/10/2025;CONTRIBUIÇÃO SINDICAL;34,92
9087;28/10/2025;EMPRESTIMO CONSIGNADO BRADESCO;349,93
9058;28/10/2025;PREVIDÊNCIA PRÓPRIA - FMAS;488,80
9018;28/10/2025;INSS;651,22
9033;28/10/2025;IRRF;558,13
9018;28/10/2025;INSS;602,75
9107;13/11/2025;IRRF - PESSOA JURÍDICA;31,92
9107;17/11/2025;IRRF - PESSOA JURÍDICA;39,35
9107;17/11/2025;IRRF - PESSOA JURÍDICA;41,00
9107;18/11/2025;IRRF - PESSOA JURÍDICA;19,78
9107;18/11/2025;IRRF - PESSOA JURÍDICA;17,93
9107;07/10/2025;IRRF - PESSOA JURÍDICA;355,20
9033;24/11/2025;IRRF;403,20
9033;24/11/2025;IRRF;434,40
9033;24/11/2025;IRRF;351,12
9033;24/11/2025;IRRF;473,28
9033;24/11/2025;IRRF;270,48
9033;24/11/2025;IRRF;223,20
9033;24/11/2025;IRRF;284,40
9033;25/11/2025;IRRF;434,40
9033;25/11/2025;IRRF;345,60
9107;27/11/2025;IRRF - PESSOA JURÍDICA;89,00
9034;28/11/2025;ISS;219,32
9107;28/11/2025;IRRF - PESSOA JURÍDICA;5,65
9107;28/11/2025;IRRF - PESSOA JURÍDICA;4,44
9027;26/11/2025;CONTRIBUIÇÃO SINDICAL;34,92
9087;26/11/2025;EMPRESTIMO CONSIGNADO BRADESCO;349,93
9058;26/11/2025;PREVIDÊNCIA PRÓPRIA - FMAS;488,80
9018;26/11/2025;INSS;945,30
9018;26/11/2025;INSS;569,25
9018;26/11/2025;INSS;651,22
9033;26/11/2025;IRRF;558,13
9018;26/11/2025;INSS;602,75
9107;03/12/2025;IRRF - PESSOA JURÍDICA;427,20
9107;03/12/2025;IRRF - PESSOA JURÍDICA;465,60
9107;11/12/2025;IRRF - PESSOA JURÍDICA;42,85
9107;11/12/2025;IRRF - PESSOA JURÍDICA;41,36
9107;16/12/2025;IRRF - PESSOA JURÍDICA;24,75
9018;19/12/2025;INSS;569,25
9018;15/12/2025;INSS;180,23
9018;24/12/2025;INSS;945,30
9018;24/12/2025;INSS;569,25
9027;24/12/2025;CONTRIBUIÇÃO SINDICAL;34,92
9087;24/12/2025;EMPRESTIMO CONSIGNADO BRADESCO;349,93
9058;24/12/2025;PREVIDÊNCIA PRÓPRIA - FMAS;488,80
9018;30/12/2025;INSS;651,22
9033;30/12/2025;IRRF;642,45
9018;24/12/2025;INSS;602,75
9034;30/12/2025;ISS;219,32
9034;29/12/2025;ISS;89,00
9058;15/12/2025;PREVIDÊNCIA PRÓPRIA - FMAS;488,80
9107;23/12/2025;IRRF - PESSOA JURÍDICA;302,88
9107;23/12/2025;IRRF - PESSOA JURÍDICA;289,92
9107;24/12/2025;IRRF - PESSOA JURÍDICA;4,59
9107;24/12/2025;IRRF - PESSOA JURÍDICA;5,31
;;;69.148,32
